"Source","ItemId","Name","Class","TypeL","TypeS","TypeValue","TypeSection","TypeName","SkillCode","SocketCount","Overlap","UseTimeGroup","UseTimeMinutes","UseBattle","NifFile","ModelNifFile","ModelEffectFile"
"converted","58387","TBD [CR] ChipSet R19","5","52","0","0","5200","ChipSet","1777119","1","1","101","0","0","","",""
"converted","58391","TBD [HP] ChipSet R20","5","52","0","0","5200","ChipSet","1771120","1","1","101","0","0","","",""
"converted","58392","TBD [DS] ChipSet R20","5","52","0","0","5200","ChipSet","1772120","1","1","101","0","0","","",""
"converted","58393","TBD [AT] ChipSet R20","5","52","0","0","5200","ChipSet","1773120","1","1","101","0","0","","",""
"converted","58394","TBD [DE] ChipSet R20","5","52","0","0","5200","ChipSet","1774120","1","1","101","0","0","","",""
"converted","58395","TBD [HT] ChipSet R20","5","52","0","0","5200","ChipSet","1775120","1","1","101","0","0","","",""
"converted","58396","TBD [EV] ChipSet R20","5","52","0","0","5200","ChipSet","1776120","1","1","101","0","0","","",""
"converted","58397","TBD [CR] ChipSet R20","5","52","0","0","5200","ChipSet","1777120","1","1","101","0","0","","",""
"converted","58401","TBD [HP] ChipSet R21","6","52","0","0","5200","ChipSet","1771121","1","1","101","0","0","","",""
"converted","58402","TBD [DS] ChipSet R21","6","52","0","0","5200","ChipSet","1772121","1","1","101","0","0","","",""
"converted","58403","TBD [AT] ChipSet R21","6","52","0","0","5200","ChipSet","1773121","1","1","101","0","0","","",""
"converted","58404","TBD [DE] ChipSet R21","6","52","0","0","5200","ChipSet","1774121","1","1","101","0","0","","",""
"converted","58405","TBD [HT] ChipSet R21","6","52","0","0","5200","ChipSet","1775121","1","1","101","0","0","","",""
"converted","58406","TBD [EV] ChipSet R21","6","52","0","0","5200","ChipSet","1776121","1","1","101","0","0","","",""
"converted","58407","TBD [CR] ChipSet R21","6","52","0","0","5200","ChipSet","1777121","1","1","101","0","0","","",""
"converted","58411","TBD [HP] ChipSet R22","6","52","0","0","5200","ChipSet","1771122","1","1","101","0","0","","",""
"converted","58412","TBD [DS] ChipSet R22","6","52","0","0","5200","ChipSet","1772122","1","1","101","0","0","","",""
"converted","58413","TBD [AT] ChipSet R22","6","52","0","0","5200","ChipSet","1773122","1","1","101","0","0","","",""
"converted","58414","TBD [DE] ChipSet R22","6","52","0","0","5200","ChipSet","1774122","1","1","101","0","0","","",""
"converted","58415","TBD [HT] ChipSet R22","6","52","0","0","5200","ChipSet","1775122","1","1","101","0","0","","",""
"converted","58416","TBD [EV] ChipSet R22","6","52","0","0","5200","ChipSet","1776122","1","1","101","0","0","","",""
"converted","58417","TBD [CR] ChipSet R22","6","52","0","0","5200","ChipSet","1777122","1","1","101","0","0","","",""
"converted","58421","TBD [HP] ChipSet R23","6","52","0","0","5200","ChipSet","1771123","1","1","101","0","0","","",""
"converted","58422","TBD [DS] ChipSet R23","6","52","0","0","5200","ChipSet","1772123","1","1","101","0","0","","",""
"converted","58423","TBD [AT] ChipSet R23","6","52","0","0","5200","ChipSet","1773123","1","1","101","0","0","","",""
"converted","58424","TBD [DE] ChipSet R23","6","52","0","0","5200","ChipSet","1774123","1","1","101","0","0","","",""
"converted","58425","TBD [HT] ChipSet R23","6","52","0","0","5200","ChipSet","1775123","1","1","101","0","0","","",""
"converted","58426","TBD [EV] ChipSet R23","6","52","0","0","5200","ChipSet","1776123","1","1","101","0","0","","",""
"converted","58427","TBD [CR] ChipSet R23","6","52","0","0","5200","ChipSet","1777123","1","1","101","0","0","","",""
"converted","58431","TBD [HP] ChipSet R24","6","52","0","0","5200","ChipSet","1771124","1","1","101","0","0","","",""
"converted","58432","TBD [DS] ChipSet R24","6","52","0","0","5200","ChipSet","1772124","1","1","101","0","0","","",""
"converted","58433","TBD [AT] ChipSet R24","6","52","0","0","5200","ChipSet","1773124","1","1","101","0","0","","",""
"converted","58434","TBD [DE] ChipSet R24","6","52","0","0","5200","ChipSet","1774124","1","1","101","0","0","","",""
"converted","58435","TBD [HT] ChipSet R24","6","52","0","0","5200","ChipSet","1775124","1","1","101","0","0","","",""
"converted","58436","TBD [EV] ChipSet R24","6","52","0","0","5200","ChipSet","1776124","1","1","101","0","0","","",""
"converted","58437","TBD [CR] ChipSet R24","6","52","0","0","5200","ChipSet","1777124","1","1","101","0","0","","",""
"converted","58441","TBD [HP] ChipSet R25","6","52","0","0","5200","ChipSet","1771125","1","1","101","0","0","","",""
"converted","58442","TBD [DS] ChipSet R25","6","52","0","0","5200","ChipSet","1772125","1","1","101","0","0","","",""
"converted","58443","TBD [AT] ChipSet R25","6","52","0","0","5200","ChipSet","1773125","1","1","101","0","0","","",""
"converted","58444","TBD [DE] ChipSet R25","6","52","0","0","5200","ChipSet","1774125","1","1","101","0","0","","",""
"converted","58445","TBD [HT] ChipSet R25","6","52","0","0","5200","ChipSet","1775125","1","1","101","0","0","","",""
"converted","58446","TBD [EV] ChipSet R25","6","52","0","0","5200","ChipSet","1776125","1","1","101","0","0","","",""
"converted","58447","TBD [CR] ChipSet R25","6","52","0","0","5200","ChipSet","1777125","1","1","101","0","0","","",""
"converted","58451","TBD [HP] ChipSet R26","7","52","0","0","5200","ChipSet","1771126","1","1","101","0","0","","",""
"converted","58452","TBD [DS] ChipSet R26","7","52","0","0","5200","ChipSet","1772126","1","1","101","0","0","","",""
"converted","58453","TBD [AT] ChipSet R26","7","52","0","0","5200","ChipSet","1773126","1","1","101","0","0","","",""
"converted","58454","TBD [DE] ChipSet R26","7","52","0","0","5200","ChipSet","1774126","1","1","101","0","0","","",""
"converted","58455","TBD [HT] ChipSet R26","7","52","0","0","5200","ChipSet","1775126","1","1","101","0","0","","",""
"converted","58456","TBD [EV] ChipSet R26","7","52","0","0","5200","ChipSet","1776126","1","1","101","0","0","","",""
"converted","58457","TBD [CR] ChipSet R26","7","52","0","0","5200","ChipSet","1777126","1","1","101","0","0","","",""
"converted","58461","TBD [HP] ChipSet R27","7","52","0","0","5200","ChipSet","1771127","1","1","101","0","0","","",""
"converted","58462","TBD [DS] ChipSet R27","7","52","0","0","5200","ChipSet","1772127","1","1","101","0","0","","",""
"converted","58463","TBD [AT] ChipSet R27","7","52","0","0","5200","ChipSet","1773127","1","1","101","0","0","","",""
"converted","58464","TBD [DE] ChipSet R27","7","52","0","0","5200","ChipSet","1774127","1","1","101","0","0","","",""
"converted","58465","TBD [HT] ChipSet R27","7","52","0","0","5200","ChipSet","1775127","1","1","101","0","0","","",""
"converted","58466","TBD [EV] ChipSet R27","7","52","0","0","5200","ChipSet","1776127","1","1","101","0","0","","",""
"converted","58467","TBD [CR] ChipSet R27","7","52","0","0","5200","ChipSet","1777127","1","1","101","0","0","","",""
"converted","58471","TBD [HP] ChipSet R28","7","52","0","0","5200","ChipSet","1771128","1","1","101","0","0","","",""
"converted","58472","TBD [DS] ChipSet R28","7","52","0","0","5200","ChipSet","1772128","1","1","101","0","0","","",""
"converted","58473","TBD [AT] ChipSet R28","7","52","0","0","5200","ChipSet","1773128","1","1","101","0","0","","",""
"converted","58474","TBD [DE] ChipSet R28","7","52","0","0","5200","ChipSet","1774128","1","1","101","0","0","","",""
"converted","58475","TBD [HT] ChipSet R28","7","52","0","0","5200","ChipSet","1775128","1","1","101","0","0","","",""
"converted","58476","TBD [EV] ChipSet R28","7","52","0","0","5200","ChipSet","1776128","1","1","101","0","0","","",""
"converted","58477","TBD [CR] ChipSet R28","7","52","0","0","5200","ChipSet","1777128","1","1","101","0","0","","",""
"converted","58481","TBD [HP] ChipSet R29","7","52","0","0","5200","ChipSet","1771129","1","1","101","0","0","","",""
"converted","58482","TBD [DS] ChipSet R29","7","52","0","0","5200","ChipSet","1772129","1","1","101","0","0","","",""
"converted","58483","TBD [AT] ChipSet R29","7","52","0","0","5200","ChipSet","1773129","1","1","101","0","0","","",""
"converted","58484","TBD [DE] ChipSet R29","7","52","0","0","5200","ChipSet","1774129","1","1","101","0","0","","",""
"converted","58485","TBD [HT] ChipSet R29","7","52","0","0","5200","ChipSet","1775129","1","1","101","0","0","","",""
"converted","58486","TBD [EV] ChipSet R29","7","52","0","0","5200","ChipSet","1776129","1","1","101","0","0","","",""
"converted","58487","TBD [CR] ChipSet R29","7","52","0","0","5200","ChipSet","1777129","1","1","101","0","0","","",""
"converted","58491","TBD [HP] ChipSet R30","7","52","0","0","5200","ChipSet","1771130","1","1","101","0","0","","",""
"converted","58492","TBD [DS] ChipSet R30","7","52","0","0","5200","ChipSet","1772130","1","1","101","0","0","","",""
"converted","58493","TBD [AT] ChipSet R30","7","52","0","0","5200","ChipSet","1773130","1","1","101","0","0","","",""
"converted","58494","TBD [DE] ChipSet R30","7","52","0","0","5200","ChipSet","1774130","1","1","101","0","0","","",""
"converted","58495","TBD [HT] ChipSet R30","7","52","0","0","5200","ChipSet","1775130","1","1","101","0","0","","",""
"converted","58496","TBD [EV] ChipSet R30","7","52","0","0","5200","ChipSet","1776130","1","1","101","0","0","","",""
"converted","58497","TBD [CR] ChipSet R30","7","52","0","0","5200","ChipSet","1777130","1","1","101","0","0","","",""
"converted","58509","EXP Sapphire [Digimon] L1","7","71","0","0","7100","Exp item","2100031","3","999","13","0","0","","",""
"converted","58510","EXP Sapphire [Digimon] L2","6","71","0","0","7100","Exp item","2100032","3","999","13","0","0","","",""
"converted","58511","EXP Sapphire [Digimon] L3","5","71","0","0","7100","Exp item","2100033","3","999","13","0","0","","",""
"converted","58512","EXP Sapphire [Digimon] L4","4","71","0","0","7100","Exp item","2100034","3","999","13","0","0","","",""
"converted","58513","EXP Ruby [Tamer] L1","7","78","0","0","7800","Exp item","2100030","3","999","13","0","0","","",""
"converted","58514","EXP Ruby [Tamer] L2","6","78","0","0","7800","Exp item","2100035","3","999","13","0","0","","",""
"converted","58515","EXP Ruby [Tamer] L3","5","78","0","0","7800","Exp item","2100036","3","999","13","0","0","","",""
"converted","58516","EXP Ruby [Tamer] L4","4","78","0","0","7800","Exp item","2100037","3","999","13","0","0","","",""
"converted","58517","EXP Sapphire [Digimon] L4","4","71","0","0","7100","Exp item","2100034","3","999","13","0","0","","",""
"converted","58518","EXP Sapphire [Digimon] J1","4","71","0","0","7100","Exp item","2100041","3","999","13","0","0","","",""
"converted","58519","EXP Sapphire [Digimon] J2","4","71","0","0","7100","Exp item","2100042","3","999","13","0","0","","",""
"converted","58520","EXP Sapphire [Digimon] J3","4","71","0","0","7100","Exp item","2100043","3","999","13","0","0","","",""
"converted","58521","EXP Sapphire [Digimon] J4","4","71","0","0","7100","Exp item","2100044","3","999","13","0","0","","",""
"converted","58522","EXP Sapphire [Digimon] J5","4","71","0","0","7100","Exp item","2100045","3","999","13","0","0","","",""
"converted","58523","EXP Sapphire [Digimon] J6","4","71","0","0","7100","Exp item","2100046","3","999","13","0","0","","",""
"converted","58524","EXP Ruby [Tamer] J1","7","78","0","0","7800","Exp item","2100047","3","999","13","0","0","","",""
"converted","58525","EXP Ruby [Tamer] J2","7","78","0","0","7800","Exp item","2100048","3","999","13","0","0","","",""
"converted","58526","EXP Ruby [Tamer] J3","7","78","0","0","7800","Exp item","2100049","3","999","13","0","0","","",""
"converted","58527","EXP Ruby [Tamer] J4","7","78","0","0","7800","Exp item","2100050","3","999","13","0","0","","",""
"converted","58528","EXP Sapphire [Digimon] J5","4","71","0","0","7100","Exp item","4000402","3","999","13","0","0","","",""
"converted","58529","EXP Sapphire [Digimon] J7","4","71","0","0","7100","Exp item","4000403","3","999","13","0","0","","",""
"converted","58530","EXP Sapphire [Digimon] J8","4","71","0","0","7100","Exp item","4000404","3","999","13","0","0","","",""
"converted","58531","EXP Sapphire [Digimon] J9","4","71","0","0","7100","Exp item","4000405","3","999","13","0","0","","",""
"converted","58532","EXP Ruby [Tamer] J5","7","78","0","0","7800","Exp item","4000406","3","999","13","0","0","","",""
"converted","58533","EXP Sapphire [Digimon] E1","4","71","0","0","7100","Exp item","2100011","3","999","13","0","0","","",""
"converted","59095","Digimon Level Diamond
(Lv 90) [Event]","8","79","0","0","7900","Level Coupon Item","2100095","3","999","13","0","0","","",""
"converted","59096","Tamer Level Emerald (Lv+1) [Event]","8","79","0","0","7900","Level Coupon Item","2100096","3","999","13","0","0","","",""
"converted","59097","Digimon Level Emerald (Lv+1) [Event]","8","79","0","0","7900","Level Coupon Item","2100097","3","999","13","0","0","","",""
"converted","59098","Tamer Level Diamond
(Lv 150) [Event]","8","79","0","0","7900","Level Coupon Item","2100098","3","999","13","0","0","","",""
"converted","59099","Digimon Level Diamond
(Lv 150) [Event]","8","79","0","0","7900","Level Coupon Item","2100099","3","999","13","0","0","","",""
"legacy","59101","Hit RAPe ChipSet +75","","","","","","","","","","","","","","",""
"legacy","59102","Hit RAPe ChipSet +100","","","","","","","","","","","","","","",""
"converted","59103","[HP] ChipSet Lv8 [Event]","4","52","0","0","5200","ChipSet","1851008","1","1","101","0","0","","",""
"converted","59104","[DS] ChipSet Lv8 [Event]","4","52","0","0","5200","ChipSet","1852008","1","1","101","0","0","","",""
"converted","59105","[AT] ChipSet Lv8 [Event]","4","52","0","0","5200","ChipSet","1853008","1","1","101","0","0","","",""
"converted","59106","[DE] ChipSet Lv8 [Event]","4","52","0","0","5200","ChipSet","1854008","1","1","101","0","0","","",""
"converted","59107","[HP] ChipSet Lv9 [Event]","5","52","0","0","5200","ChipSet","1851009","1","1","101","0","0","","",""
"converted","59108","[DS] ChipSet Lv9 [Event]","5","52","0","0","5200","ChipSet","1852009","1","1","101","0","0","","",""
"converted","59109","[AT] ChipSet Lv9 [Event]","5","52","0","0","5200","ChipSet","1853009","1","1","101","0","0","","",""
"converted","59110","[DE] ChipSet Lv9 [Event]","5","52","0","0","5200","ChipSet","1854009","1","1","101","0","0","","",""
"converted","59111","ChipSet Box [AT] R10 [Event]","8","92","0","0","9200","Scan item","0","0","999","101","0","0","","",""
"converted","59112","DR [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1713110","1","1","101","0","0","","",""
"converted","59113","NSp [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1723110","1","1","101","0","0","","",""
"converted","59114","ME [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1733110","1","1","101","0","0","","",""
"converted","59115","WG [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1743110","1","1","101","0","0","","",""
"converted","59116","JT [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1783110","1","1","101","0","0","","",""
"converted","59117","Nso [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1793110","1","1","101","0","0","","",""
"converted","59118","DA [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1803110","1","1","101","0","0","","",""
"converted","59119","VB [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1813110","1","1","101","0","0","","",""
"converted","59120","UK [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1753110","1","1","101","0","0","","",""
"converted","59121","DS [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1763110","1","1","101","0","0","","",""
"converted","59122","All [AT] ChipSet R10 [Event]","8","52","0","0","5200","ChipSet","1853110","1","1","101","0","0","","",""
"converted","59123","EXP Sapphire [Digimon] [Event]","5","71","0","0","7100","Exp item","2100054","3","400","13","0","0","","",""
"converted","59124","Special Tamer Level Emerald (Lv+1)","8","79","0","0","7900","Level Coupon Item","2100096","3","999","13","0","0","","",""
"converted","59125","Special Tamer Level Emerald (Lv+1) [Event]","8","79","0","0","7900","Level Coupon Item","2100096","3","999","13","0","0","","",""
"converted","59126","Digimon Level Diamond
(Lv 160) [Event]","8","79","0","0","7900","Level Coupon Item","2100837","3","999","13","0","0","","",""
"legacy","61001","Black Normal
Headphones","","","","","","","","","","","","","","",""
"legacy","61002","Red Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61003","Blue Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61004","Music-Playing
Headphones","","","","","","","","","","","","","","",""
"legacy","61101","Black Normal
Headphones","","","","","","","","","","","","","","",""
"legacy","61102","Red Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61103","Blue Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61104","Music-Playing
Headphones","","","","","","","","","","","","","","",""
"legacy","61201","Black Normal Headphones","","","","","","","","","","","","","","",""
"legacy","61202","Red Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61203","Blue Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61204","Music-Playing
Headphonesv","","","","","","","","","","","","","","",""
"legacy","61301","Black Normal
Headphones","","","","","","","","","","","","","","",""
"legacy","61302","Red Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61303","Blue Fashion Headphones","","","","","","","","","","","","","","",""
"legacy","61304","Music-Playing
Headphones","","","","","","","","","","","","","","",""
"legacy","61601","Soulmon Hat (1 days)","","","","","","","","","","","","","","",""
"legacy","61701","Soulmon Hat (7 days)","","","","","","","","","","","","","","",""
"legacy","61901","Soulmon Hat (30 days)","","","","","","","","","","","","","","",""
"legacy","62001","Military Short-Sleeved
T-shirts","","","","","","","","","","","","","","",""
"legacy","62002","Convertible T-shirts","","","","","","","","","","","","","","",""
"legacy","62003","Red Soccer
Uniform","","","","","","","","","","","","","","",""
"legacy","62004","Training Shirts","","","","","","","","","","","","","","",""
"legacy","62005","Black star
hoodie","","","","","","","","","","","","","","",""
"legacy","62006","Red Star
hoodie","","","","","","","","","","","","","","",""
"legacy","62007","Pink Star
hoodie","","","","","","","","","","","","","","",""
"legacy","62008","Black long-sleeved
patterned hoodie","","","","","","","","","","","","","","",""
"legacy","62101","Military Short-Sleeved
Shirts","","","","","","","","","","","","","","",""
"legacy","62102","Convertible T-shirts","","","","","","","","","","","","","","",""
"legacy","62103","Red Soccer
Uniform","","","","","","","","","","","","","","",""
"legacy","62104","Training Shirts","","","","","","","","","","","","","","",""
"legacy","62105","Black star
hoodie","","","","","","","","","","","","","","",""
"legacy","62106","Red Star
hoodie","","","","","","","","","","","","","","",""
"legacy","62107","Pink Star
hoodie","","","","","","","","","","","","","","",""
"legacy","62108","Black star
hoodie","","","","","","","","","","","","","","",""
"legacy","62201","Military Short-Sleeved Shirts","","","","","","","","","","","","","","",""
"legacy","62202","Convertible T-shirts","","","","","","","","","","","","","","",""
"legacy","62203","Red Soccer Uniform","","","","","","","","","","","","","","",""
"legacy","62204","Training Shirts","","","","","","","","","","","","","","",""
"legacy","62205","Black star
hoodie","","","","","","","","","","","","","","",""
"legacy","62206","Red Star-Shaped Hooded Shirt","","","","","","","","","","","","","","",""
"legacy","62207","Pink Star-Shaped Hooded Shirt","","","","","","","","","","","","","","",""
"legacy","62208","Black long-sleeved
patterned hoodie","","","","","","","","","","","","","","",""
"legacy","62301","Military Short-Sleeved Shirts","","","","","","","","","","","","","","",""
"legacy","62302","Convertible T-Shirts","","","","","","","","","","","","","","",""
"legacy","62303","Red Soccer
Uniform","","","","","","","","","","","","","","",""
"legacy","62304","Training Shirts","","","","","","","","","","","","","","",""
"legacy","62305","Black star
hoodie","","","","","","","","","","","","","","",""
"legacy","62306","Red Star
hoodie","","","","","","","","","","","","","","",""
"legacy","62307","Pink Star
hoodie","","","","","","","","","","","","","","",""
"legacy","62308","Black long-sleeved
patterned hoodie","","","","","","","","","","","","","","",""
"legacy","63001","Military Short Pants","","","","","","","","","","","","","","",""
"legacy","63002","Vintage Denim Blue Jeans","","","","","","","","","","","","","","",""
"legacy","63003","Vintage jeans","","","","","","","","","","","","","","",""
"legacy","63004","Black Cargo Pants","","","","","","","","","","","","","","",""
"legacy","63101","Military Short Pants","","","","","","","","","","","","","","",""
"legacy","63102","Vintage Denim Blue Jeans","","","","","","","","","","","","","","",""
"legacy","63103","Vintage jeans","","","","","","","","","","","","","","",""
"legacy","63104","Black Cargo Pants","","","","","","","","","","","","","","",""
"legacy","63201","Military Short Pants","","","","","","","","","","","","","","",""
"legacy","63202","Vintage Denim Blue Jeans","","","","","","","","","","","","","","",""
"legacy","63203","Vintage jeans","","","","","","","","","","","","","","",""
"legacy","63204","Black Cargo Pants","","","","","","","","","","","","","","",""
"legacy","63301","Military Short Pants","","","","","","","","","","","","","","",""
"legacy","63302","Vintage Denim Blue Jeans","","","","","","","","","","","","","","",""
"legacy","63303","Vintage jeans","","","","","","","","","","","","","","",""
"legacy","63304","Black Cargo Pants","","","","","","","","","","","","","","",""
"legacy","64101","Red Power Gloves","","","","","","","","","","","","","","",""
"legacy","64102","Blue Power Gloves","","","","","","","","","","","","","","",""
"legacy","64103","Green Power Gloves","","","","","","","","","","","","","","",""
"legacy","64104","Yellow Power Gloves","","","","","","","","","","","","","","",""
"legacy","64105","Black Power Gloves","","","","","","","","","","","","","","",""
"legacy","64106","White Power Gloves","","","","","","","","","","","","","","",""
"legacy","64201","Red Power Gloves","","","","","","","","","","","","","","",""
"legacy","64202","Blue Power Gloves","","","","","","","","","","","","","","",""
"legacy","64203","Green Power Gloves","","","","","","","","","","","","","","",""
"legacy","64204","Yellow Power Gloves","","","","","","","","","","","","","","",""
"legacy","64205","Black Power Gloves","","","","","","","","","","","","","","",""
"legacy","64206","White Power Gloves","","","","","","","","","","","","","","",""
"legacy","64301","Red Power Gloves","","","","","","","","","","","","","","",""
"legacy","64302","Blue Power Gloves","","","","","","","","","","","","","","",""
"legacy","64303","Green Power Gloves","","","","","","","","","","","","","","",""
"legacy","64304","Yellow Power Gloves","","","","","","","","","","","","","","",""
"legacy","64305","Black Power Gloves","","","","","","","","","","","","","","",""
"legacy","64306","White Power Gloves","","","","","","","","","","","","","","",""
"legacy","64401","Red Power Gloves","","","","","","","","","","","","","","",""
"legacy","64402","Blue Power Gloves","","","","","","","","","","","","","","",""
"legacy","64403","Green Power Gloves","","","","","","","","","","","","","","",""
"legacy","64404","Yellow Power Gloves","","","","","","","","","","","","","","",""
"legacy","64405","Black Power Gloves","","","","","","","","","","","","","","",""
"legacy","64406","White Power Gloves","","","","","","","","","","","","","","",""
"legacy","64501","Red Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64502","Blue Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64503","Green Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64504","Yellow Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64505","Black Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64506","White Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64601","Red Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64602","Blue Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64603","Green Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64604","Yellow Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64605","Black Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64606","White Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64701","Red Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64702","Blue Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64703","Green Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64704","Yellow Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64705","Black Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64706","White Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64801","Red Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64802","Blue Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64803","Green Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64804","Yellow Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64805","Black Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","64806","White Sports Sneakers","","","","","","","","","","","","","","",""
"legacy","67005","Rabbit Doll
Clothes","","","","","","","","","","","","","","",""
"legacy","67006","Panda Doll
Clothes","","","","","","","","","","","","","","",""
"legacy","67007","Black Teddy Bear Doll Clothes","","","","","","","","","","","","","","",""
"legacy","67009","Teddy Bear Doll Clothes","","","","","","","","","","","","","","",""
"legacy","67011","Rabbit Doll
Clothes","","","","","","","","","","","","","","",""
"legacy","67012","Panda Doll
Clothes","","","","","","","","","","","","","","",""
"legacy","67013","Black Teddy Bear Doll Clothes","","","","","","","","","","","","","","",""
"legacy","67015","Teddy Bear Doll Clothes","","","","","","","","","","","","","","",""
"legacy","67021","Rabbit Doll
Clothes","","","","","","","","","","","","","","",""
"legacy","67022","Panda Doll
Clothes","","","","","","","","","","","","","","",""
"legacy","67023","Black Teddy Bear Doll Clothes","","","","","","","","","","","","","","",""
"legacy","67025","Teddy Bear Doll Clothes","","","","","","","","","","","","","","",""
"legacy","67037","Smart school
uniform","","","","","","","","","","","","","","",""
"legacy","67038","Smart school
uniform","","","","","","","","","","","","","","",""
"legacy","67039","Smart school
uniform","","","","","","","","","","","","","","",""
"legacy","67040","Smart school
uniform","","","","","","","","","","","","","","",""
"legacy","67041","Smart school
uniform","","","","","","","","","","","","","","",""
"legacy","67042","Santa Costume(Attack Point + 300)","","","","","","","","","","","","","","",""
"legacy","67043","Santa Costume(Exp + 100%)","","","","","","","","","","","","","","",""
"legacy","67044","Adventure Tamer Avatar","","","","","","","","","","","","","","",""
"legacy","70000","New Tamer Growth Boost Ticket","","","","","","","","","","","","","","",""
"legacy","70001","Jumping Digimon Guilmon Box","","","","","","","","","","","","","","",""
"legacy","70002","Jumping Digimon Impmon Box","","","","","","","","","","","","","","",""
"legacy","70003","Jumping Digimon Veemon Box","","","","","","","","","","","","","","",""
"legacy","70004","Jumping Digimon Guilmon DigiEgg","","","","","","","","","","","","","","",""
"legacy","70005","Jumping Digimon Impmon DigiEgg","","","","","","","","","","","","","","",""
"legacy","70006","Jumping Digimon Veemon DigiEgg","","","","","","","","","","","","","","",""
"legacy","70007","Mysterious Jogress DigiEgg (Alpha)","","","","","","","","","","","","","","",""
"legacy","70008","Mysterious Jogress DigiEgg (Beta)","","","","","","","","","","","","","","",""
"legacy","70009","Mysterious Jogress DigiEgg Lv.5","","","","","","","","","","","","","","",""
"legacy","70010","Moon Stone of Fortune","","","","","","","","","","","","","","",""
"legacy","70011","Jumping Fruit","","","","","","","","","","","","","","",""
"legacy","70012","Time Dimension Bomb (Silver Lake)","","","","","","","","","","","","","","",""
"legacy","70013","Growth Accessory (Ring)","","","","","","","","","","","","","","",""
"legacy","70014","Growth Accessory (Necklace)","","","","","","","","","","","","","","",""
"legacy","70015","Growth Accessory (Earrings)","","","","","","","","","","","","","","",""
"legacy","70016","EXP Ruby [Tamer]","","","","","","","","","","","","","","",""
"legacy","70017","Jumping Vigorous Chip","","","","","","","","","","","","","","",""
"legacy","70018","Sapphire Box [Lv.50]","","","","","","","","","","","","","","",""
"legacy","70019","Sapphire Box [Lv.60]","","","","","","","","","","","","","","",""
"legacy","70020","Sapphire Box [Lv.70]","","","","","","","","","","","","","","",""
"legacy","70021","Sapphire Box [Lv.80]","","","","","","","","","","","","","","",""
"legacy","70022","Sapphire Box [Lv.90]","","","","","","","","","","","","","","",""
"legacy","70023","Sapphire Box [Lv.99]","","","","","","","","","","","","","","",""
"legacy","70024","Shining EXP Ruby","","","","","","","","","","","","","","",""
"legacy","70025","Jumping Digimon Box [Guilmon]","","","","","","","","","","","","","","",""
"legacy","70026","Jumping Digimon Box [Impmon]","","","","","","","","","","","","","","",""
"legacy","70027","Jumping Digimon Box [V-mon]","","","","","","","","","","","","","","",""
"legacy","70028","Shining Moon Stone","","","","","","","","","","","","","","",""
"legacy","70029","Jumping Tamer Level-up Gift Box","","","","","","","","","","","","","","",""
"legacy","70030","Level-up Gift Box Lv.45 [Jumping Tamer]","","","","","","","","","","","","","","",""
"legacy","70031","Level-up Gift Box Lv.50 [Jumping Tamer]","","","","","","","","","","","","","","",""
"legacy","70032","Level-up Gift Box Lv.55 [Jumping Tamer]","","","","","","","","","","","","","","",""
