"Action","ItemId","LegacyName","ModernName","ModernTypeName","NameChanged","SocketCount","TypeL","TypeS","SkillCode"
"AddConverted","153145","","13th Anniversary Clean Duck Pajamas: 
Sora's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153146","","13th Anniversary Clean Duck Pajamas: 
Izzy's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153147","","13th Anniversary Clean Duck Pajamas: 
Joe's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153148","","13th Anniversary Clean Duck Pajamas: 
Takato's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153149","","13th Anniversary Clean Duck Pajamas: 
Rika's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153150","","13th Anniversary Clean Duck Pajamas: 
Henry's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153151","","13th Anniversary Clean Duck Pajamas: 
Jeri's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153152","","13th Anniversary Clean Duck Pajamas: 
Ryo's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153153","","13th Anniversary Clean Duck Pajamas: 
Hiro's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153154","","13th Anniversary Clean Duck Pajamas: 
Ruli's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153155","","13th Anniversary Clean Duck Pajamas: 
Kiyoshiro's Clean Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153156","","13th Anniversary Perfect Duck Pajamas: 
Marcus's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153157","","13th Anniversary Perfect Duck Pajamas: 
Thomas's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153158","","13th Anniversary Perfect Duck Pajamas: 
Yoshino's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153159","","13th Anniversary Perfect Duck Pajamas: 
Keenan's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153160","","13th Anniversary Perfect Duck Pajamas: 
Tai's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153161","","13th Anniversary Perfect Duck Pajamas: 
Mimi's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153162","","13th Anniversary Perfect Duck Pajamas: 
Matt's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153163","","13th Anniversary Perfect Duck Pajamas: 
T.K.'s Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153164","","13th Anniversary Perfect Duck Pajamas: 
Hikari's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153165","","13th Anniversary Perfect Duck Pajamas: 
Sora's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153166","","13th Anniversary Perfect Duck Pajamas: 
Izzy's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153167","","13th Anniversary Perfect Duck Pajamas: 
Joe's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153168","","13th Anniversary Perfect Duck Pajamas: 
Takato's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153169","","13th Anniversary Perfect Duck Pajamas: 
Rika's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153170","","13th Anniversary Perfect Duck Pajamas: 
Henry's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153171","","13th Anniversary Perfect Duck Pajamas: 
Jeri's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153172","","13th Anniversary Perfect Duck Pajamas: 
Ryo's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153173","","13th Anniversary Perfect Duck Pajamas: 
Hiro's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153174","","13th Anniversary Perfect Duck Pajamas: 
Ruli's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153175","","13th Anniversary Perfect Duck Pajamas: 
Kiyoshiro's Perfect Duck Pajama Box","Container item","True","0","170","0","0"
"AddConverted","153176","","13th Anniversary Duck Pajamas Exchange Ticket","Event Item","True","0","178","0","0"
"AddConverted","153177","","13th Anniversary
Duck Pajamas [Marcus]","Costume","True","1","26","6","2700188"
"AddConverted","153178","","13th Anniversary
Duck Pajamas [Thomas]","Costume","True","1","26","7","2700188"
"AddConverted","153179","","13th Anniversary
Duck Pajamas [Yoshino]","Costume","True","1","26","8","2700188"
"AddConverted","153180","","13th Anniversary
Duck Pajamas [Keenan]","Costume","True","1","26","9","2700188"
"AddConverted","153181","","13th Anniversary
Duck Pajamas [Tai]","Costume","True","1","26","10","2700188"
"AddConverted","153182","","13th Anniversary
Duck Pajamas [Mimi]","Costume","True","1","26","11","2700188"
"AddConverted","153183","","13th Anniversary
Duck Pajamas [Matt]","Costume","True","1","26","12","2700188"
"AddConverted","153184","","13th Anniversary
Duck Pajamas [T.K.]","Costume","True","1","26","13","2700188"
"AddConverted","153185","","13th Anniversary
Duck Pajamas [Hikari]","Costume","True","1","26","14","2700188"
"AddConverted","153186","","13th Anniversary
Duck Pajamas [Sora]","Costume","True","1","26","15","2700188"
"AddConverted","153187","","13th Anniversary
Duck Pajamas [Izzy]","Costume","True","1","26","16","2700188"
"AddConverted","153188","","13th Anniversary
Duck Pajamas [Joe]","Costume","True","1","26","17","2700188"
"AddConverted","153189","","13th Anniversary
Duck Pajamas [Takato]","Costume","True","1","26","18","2700188"
"AddConverted","153190","","13th Anniversary
Duck Pajamas [Rika]","Costume","True","1","26","19","2700188"
"AddConverted","153191","","13th Anniversary
Duck Pajamas [Henry]","Costume","True","1","26","20","2700188"
"AddConverted","153192","","13th Anniversary
Duck Pajamas [Jeri]","Costume","True","1","26","21","2700188"
"AddConverted","153193","","13th Anniversary
Duck Pajamas [Ryo]","Costume","True","1","26","22","2700188"
"AddConverted","153194","","13th Anniversary
Duck Pajamas [Hiro]","Costume","True","1","26","23","2700188"
"AddConverted","153195","","13th Anniversary
Duck Pajamas [Ruli]","Costume","True","1","26","24","2700188"
"AddConverted","153196","","13th Anniversary
Duck Pajamas [Kiyoshiro]","Costume","True","1","26","25","2700188"
"AddConverted","153197","","13th Anniversary
Worn-out Duck Pajamas [Marcus]","Costume","True","1","26","6","2700189"
"AddConverted","153198","","13th Anniversary
Worn-out Duck Pajamas [Thomas]","Costume","True","1","26","7","2700189"
"AddConverted","153199","","13th Anniversary
Worn-out Duck Pajamas [Yoshino]","Costume","True","1","26","8","2700189"
"AddConverted","153200","","13th Anniversary
Worn-out Duck Pajamas [Keenan]","Costume","True","1","26","9","2700189"
"AddConverted","153201","","13th Anniversary
Worn-out Duck Pajamas [Tai]","Costume","True","1","26","10","2700189"
"AddConverted","153202","","13th Anniversary
Worn-out Duck Pajamas [Mimi]","Costume","True","1","26","11","2700189"
"AddConverted","153203","","13th Anniversary
Worn-out Duck Pajamas [Matt]","Costume","True","1","26","12","2700189"
"AddConverted","153204","","13th Anniversary
Worn-out Duck Pajamas [T.K.]","Costume","True","1","26","13","2700189"
"AddConverted","153205","","13th Anniversary
Worn-out Duck Pajamas [Hikari]","Costume","True","1","26","14","2700189"
"AddConverted","153206","","13th Anniversary
Worn-out Duck Pajamas [Sora]","Costume","True","1","26","15","2700189"
"AddConverted","153207","","13th Anniversary
Worn-out Duck Pajamas [Izzy]","Costume","True","1","26","16","2700189"
"AddConverted","153208","","13th Anniversary
Worn-out Duck Pajamas [Joe]","Costume","True","1","26","17","2700189"
"AddConverted","153209","","13th Anniversary
Worn-out Duck Pajamas [Takato]","Costume","True","1","26","18","2700189"
"AddConverted","153210","","13th Anniversary
Worn-out Duck Pajamas [Rika]","Costume","True","1","26","19","2700189"
"AddConverted","153211","","13th Anniversary
Worn-out Duck Pajamas [Henry]","Costume","True","1","26","20","2700189"
"AddConverted","153212","","13th Anniversary
Worn-out Duck Pajamas [Jeri]","Costume","True","1","26","21","2700189"
"AddConverted","153213","","13th Anniversary
Worn-out Duck Pajamas [Ryo]","Costume","True","1","26","22","2700189"
"AddConverted","153214","","13th Anniversary
Worn-out Duck Pajamas [Hiro]","Costume","True","1","26","23","2700189"
"AddConverted","153215","","13th Anniversary
Worn-out Duck Pajamas [Ruli]","Costume","True","1","26","24","2700189"
"AddConverted","153216","","13th Anniversary
Worn-out Duck Pajamas [Kiyoshiro]","Costume","True","1","26","25","2700189"
"AddConverted","153237","","13th Anniversary
Perfect Duck Pajamas [Marcus]","Costume","True","1","26","6","2700190"
"AddConverted","153238","","13th Anniversary
Perfect Duck Pajamas [Thomas]","Costume","True","1","26","7","2700190"
"AddConverted","153239","","13th Anniversary
Perfect Duck Pajamas [Yoshino]","Costume","True","1","26","8","2700190"
"AddConverted","153240","","13th Anniversary
Perfect Duck Pajamas [Keenan]","Costume","True","1","26","9","2700190"
"AddConverted","153241","","13th Anniversary
Perfect Duck Pajamas [Tai]","Costume","True","1","26","10","2700190"
"AddConverted","153242","","13th Anniversary
Perfect Duck Pajamas [Mimi]","Costume","True","1","26","11","2700190"
"AddConverted","153243","","13th Anniversary
Perfect Duck Pajamas [Matt]","Costume","True","1","26","12","2700190"
"AddConverted","153244","","13th Anniversary
Perfect Duck Pajamas [T.K.]","Costume","True","1","26","13","2700190"
"AddConverted","153245","","13th Anniversary
Perfect Duck Pajamas [Hikari]","Costume","True","1","26","14","2700190"
"AddConverted","153246","","13th Anniversary
Perfect Duck Pajamas [Sora]","Costume","True","1","26","15","2700190"
"AddConverted","153247","","13th Anniversary
Perfect Duck Pajamas [Izzy]","Costume","True","1","26","16","2700190"
"AddConverted","153248","","13th Anniversary
Perfect Duck Pajamas [Joe]","Costume","True","1","26","17","2700190"
"AddConverted","153249","","13th Anniversary
Perfect Duck Pajamas [Takato]","Costume","True","1","26","18","2700190"
"AddConverted","153250","","13th Anniversary
Perfect Duck Pajamas [Rika]","Costume","True","1","26","19","2700190"
"AddConverted","153251","","13th Anniversary
Perfect Duck Pajamas [Henry]","Costume","True","1","26","20","2700190"
"AddConverted","153252","","13th Anniversary
Perfect Duck Pajamas [Jeri]","Costume","True","1","26","21","2700190"
"AddConverted","153253","","13th Anniversary
Perfect Duck Pajamas [Ryo]","Costume","True","1","26","22","2700190"
"AddConverted","153254","","13th Anniversary
Perfect Duck Pajamas [Hiro]","Costume","True","1","26","23","2700190"
"AddConverted","153255","","13th Anniversary
Perfect Duck Pajamas [Ruli]","Costume","True","1","26","24","2700190"
"AddConverted","153256","","13th Anniversary
Perfect Duck Pajamas [Kiyoshiro]","Costume","True","1","26","25","2700190"
"AddConverted","153257","","Golden Pumpkin","Event Item","True","0","178","0","0"
"AddConverted","153258","","Silver Pumpkin","Event Item","True","0","178","0","0"
"AddConverted","153259","","Pumpmon's Halloween Gift","Container item","True","0","170","0","0"
"AddConverted","153260","","Pumpmon's Pumpkin Doll","Event Item","True","0","178","0","0"
"AddConverted","153261","","Special Draw Ticket Voucher","Event Item","True","0","178","0","0"
"AddConverted","153262","","Bag of Halloween Candies","Event Item","True","0","178","0","0"
"AddConverted","153263","","Persimmon","Event Item","True","0","178","0","0"
"AddConverted","153264","","Ripe Persimmon","Event Item","True","0","178","0","0"
"AddConverted","153265","","Ghost Candy","Recovery item","True","1","61","0","1113039"
"AddConverted","153266","","Ghost Cookie","Recovery item","True","1","61","0","1113040"
"AddConverted","153286","","Neverland","Summon item","True","0","62","0","0"
"AddConverted","153287","","Our Bond","Container item","True","0","170","0","0"
"AddConverted","153288","","Strawberry candy","Event Item","True","0","178","0","0"
"AddConverted","153289","","Lemon candy","Event Item","True","0","178","0","0"
"AddConverted","153290","","Data of Fear and Despair","Summon item","True","0","62","0","0"
"AddConverted","153291","","Holydramon's Box","Container item","True","0","170","0","0"
"AddConverted","153344","","Darkness  ","Event Item","True","0","178","0","0"
"AddConverted","153345","","Corruption  ","Event Item","True","0","178","0","0"
"AddConverted","153346","","Egg Cookie","Event Item","True","0","178","0","0"
"AddConverted","153347","","Rabbit Cookie","Event Item","True","0","178","0","0"
"AddConverted","153354","","Light and Darkness Choice","Event Item","True","0","178","0","0"
"AddConverted","153355","","Light and Darkness Fragment","Event Item","True","0","178","0","0"
"AddConverted","153356","","Level 40 Box","Container item","True","0","170","0","0"
"AddConverted","153357","","Level 60 Box","Container item","True","0","170","0","0"
"AddConverted","153358","","Level 80 Box","Container item","True","0","170","0","0"
"AddConverted","153359","","Level 100 Box","Container item","True","0","170","0","0"
"AddConverted","153360","","Light and Darkness Fragment Selection Box","Item Selete Box","True","0","611","0","0"
"AddConverted","153361","","Light Fragment","Event Item","True","0","178","0","0"
"AddConverted","153362","","Darkness Fragment","Event Item","True","0","178","0","0"
"AddConverted","153363","","Guardian of Dawn Box","Container item","True","0","170","0","0"
"AddConverted","153364","","Box of Empty seat","Container item","True","0","170","0","0"
"AddConverted","153365","","Box of Destruction","Container item","True","0","170","0","0"
"AddConverted","153366","","Box of Shadow","Container item","True","0","170","0","0"
"AddConverted","153367","","Jumping Slot Machine Coin","Event Item","True","0","178","0","0"
"AddConverted","153368","","Shoutmon X7 summon card","Summon item","True","1","62","0","0"
"AddConverted","153369","","Alphamon Ouryuken summon card","Summon item","True","1","62","0","0"
"AddConverted","153370","","Lucemon: Wild 2nd Mode summon card","Summon item","True","1","62","0","0"
"AddConverted","153371","","ZeedMillenniummon summon card","Summon item","True","1","62","0","0"
"AddConverted","153372","","Brilliant Achievement Selection Box","Item Selete Box","True","0","611","0","0"
"AddConverted","153373","","First Brilliant Achievement Random Box","Container item","True","0","170","0","0"
"AddConverted","153374","","Second Brilliant Achievement Random Box","Container item","True","0","170","0","0"
"AddConverted","153375","","Third Brilliant Achievement Random Box","Container item","True","0","170","0","0"
"AddConverted","153376","","Jumping Coin","Event Item","True","0","178","0","0"
"AddConverted","153377","","Brilliant Achievement Ticket","Event Item","True","0","178","0","0"
"AddConverted","153378","","Jumping Exchange Box [Season Pass]","Item Selete Box","True","0","611","0","0"
"AddConverted","153379","","Draw Ticket : Jumping","Summon data Item","True","0","601","0","0"
"AddConverted","153380","","Jumping Jackpot Box","Container item","True","0","170","0","0"
"AddConverted","153381","","Costume Random Box","Container item","True","0","170","0","0"
"AddConverted","153382","","Legendary Digivolution - Ω
[Event]","Digivolution [Unlock]","True","0","203","59","0"
"AddConverted","153383","","Evolution of Legend - Z Alpha [Event]","Digivolution [Unlock]","True","0","203","61","0"
"AddConverted","153384","","Evolution of Legend - Z Beta [Event]","Digivolution [Unlock]","True","0","203","62","0"
"AddConverted","153385","","Double Fusion - DX - Alpha [Event]","Digivolution [Unlock]","True","0","203","64","0"
"AddConverted","153386","","Double Fusion - DX - Beta [Event]","Digivolution [Unlock]","True","0","203","65","0"
"AddConverted","153387","","Great Xros - Alpha [Event]","Digivolution [Unlock]","True","0","203","68","0"
"AddConverted","153388","","Great Xros - Beta [Event]","Digivolution [Unlock]","True","0","203","69","0"
"AddConverted","153389","","Data of Resistance:
Alphamon Ouryuken-Beta [Event]","Apply to Digimon X-Antibody","True","0","400","38","0"
"AddConverted","153390","","Data of Resistance:
Alphamon Ouryuken- Alpha [Event]","Apply to Digimon X-Antibody","True","0","400","37","0"
"AddConverted","153391","","Data of Resistance:
Alphamon Ouryuken(Awaken)-Beta [Event]","Apply to Digimon X-Antibody","True","0","400","57","0"
"AddConverted","153392","","Data of Resistance:
Alphamon Ouryuken(Awaken)-Alpha [Event]","Apply to Digimon X-Antibody","True","0","400","56","0"
"AddConverted","153393","","Gehenna [Event]","Digivolution [Unlock]","True","0","150","28","0"
"AddConverted","153394","","The Source of 
 the darkness [Event]","Digivolution [Unlock]","True","0","150","30","0"
"AddConverted","153395","","DigiEgg of Evil Data [Event]","Digivolution [Unlock]","True","0","203","74","0"
"AddConverted","153396","","Milleniummon : Data Code
- Agumon(Black) [Event]","Digivolution [Unlock]","True","0","150","94","0"
"AddConverted","153397","","Milleniummon : Data Code
- Gazimon [Event]","Digivolution [Unlock]","True","0","150","95","0"
"AddConverted","153398","","MoonMilleniummon : Data Code
- Agumon(Black) [Event]","Digivolution [Unlock]","True","0","150","96","0"
"AddConverted","153399","","MoonMilleniummon : Data Code
- Gazimon [Event]","Digivolution [Unlock]","True","0","150","97","0"
"AddConverted","153400","","Cross Data - Space [Event]","Digivolution [Unlock]","True","0","150","98","0"
"AddConverted","153401","","Cross Data - Time [Event]","Digivolution [Unlock]","True","0","150","99","0"
"AddConverted","153402","","Cat Pajama Ticket","Item Selete Box","True","0","611","0","0"
"AddConverted","153403","","White Marine Ticket","Item Selete Box","True","0","611","0","0"
"AddConverted","153404","","Navy Marine Ticket","Item Selete Box","True","0","611","0","0"
"AddConverted","153405","","Brilliant Achievement Secret Box  ","Item Selete Box","True","0","611","0","0"
"AddConverted","153406","","Data Fragment of a Great Tale  ","Event Item","True","0","178","0","0"
"AddConverted","153407","","Data of Resistance: OuRyuumon [Event]","Apply to Digimon X-Antibody","True","0","400","27","0"
"AddConverted","153408","","Data of Resistance: Alphamon [Event]","Apply to Digimon X-Antibody","True","0","400","14","0"
"AddConverted","153409","","Draw Ticket Box : Jumping","Container item","True","0","170","0","0"
"AddConverted","153410","","Data of the Apocalypse
 - Madness [Event]","Digivolution [Unlock]","True","0","205","9","0"
"AddConverted","153411","","Data of the Apocalypse
 - Punishment [Event]","Digivolution [Unlock]","True","0","205","10","0"
"AddConverted","153412","","Fallen Angel's Box [Event]","Container item","True","0","170","0","0"
"AddConverted","153413","","Draw Ticket : Summer Festival ","Summon data Item","True","0","601","0","0"
"AddConverted","153414","","Draw Ticket Box : Summer Festival ","Container item","True","0","170","0","0"
"AddConverted","153415","","SeasonPass SSS+ Digimon
Evolution Item Selection ticket","Item Selete Box","True","0","611","0","0"
"AddConverted","153500","","Jumping Package [Basic]  ","Container item","True","0","170","0","0"
"AddConverted","153501","","Jumping Package [Special]  ","Container item","True","0","170","0","0"
"AddConverted","153502","","Dawn's Fortune Package  ","Container item","True","0","170","0","0"
"AddConverted","153503","","Empty Seat Package  ","Container item","True","0","170","0","0"
"AddConverted","153504","","Misfortune Destruction Package  ","Container item","True","0","170","0","0"
"AddConverted","153505","","Shadow's Fortune Package  ","Container item","True","0","170","0","0"
"AddConverted","153506","","Membership Trial Box  ","Container item","True","0","170","0","0"
"AddConverted","153507","","Expansion Ticket Selection Box [Event]  ","Item Selete Box","True","0","611","0","0"
"AddConverted","153508","","Basic Seal Package  ","Container item","True","0","170","0","0"
"AddConverted","153983","","DIGI-Keyring [DA]","Key Ring","True","1","35","0","2701908"
"AddConverted","153984","","DIGI-Keyring [DR]","Key Ring","True","1","35","0","2701508"
"AddConverted","153985","","DIGI-Keyring [DS]","Key Ring","True","1","35","0","2701108"
"AddConverted","153986","","DIGI-Keyring [JT]","Key Ring","True","1","35","0","2701208"
"AddConverted","153987","","DIGI-Keyring [ME]","Key Ring","True","1","35","0","2701308"
"AddConverted","153988","","DIGI-Keyring [Nso]","Key Ring","True","1","35","0","2702008"
"AddConverted","153989","","DIGI-Keyring [Nsp]","Key Ring","True","1","35","0","2701708"
"AddConverted","153990","","DIGI-Keyring [VB]","Key Ring","True","1","35","0","2701608"
"AddConverted","153991","","DIGI-Keyring [WG]","Key Ring","True","1","35","0","2701008"
"AddConverted","153992","","DIGI-Keyring [TBD]","Key Ring","True","1","35","0","2701408"
"AddConverted","153993","","DIGI-Keyring [UK]","Key Ring","True","1","35","0","2701808"
"AddConverted","153994","","X-Antibody CORE Fragment","Event Item","True","0","178","0","0"
"AddConverted","153995","","Ominous X-Antibody-CORE","Event Item","True","0","178","0","0"
"AddConverted","153996","","DIGI-Keyring Selection Box [Event]","Item Selete Box","True","0","611","0","0"
"AddConverted","153997","","Adventure Goggle Selection Box [Event]","Item Selete Box","True","0","611","0","0"
"AddConverted","153998","","Attribute Digivice Selection Box [Event]","Item Selete Box","True","0","611","0","0"
"AddConverted","153999","","Endless Darkness","Summon item","True","1","62","0","0"
"AddConverted","154000","","Token of Silver Lake","Material item","True","0","86","0","0"
"AddConverted","154001","","Token of Silent Forest","Material item","True","0","86","0","0"
"AddConverted","154002","","Token of Lost Historic","Material item","True","0","86","0","0"
"AddConverted","154003","","Leomon's Black Cogwheel","Summon item","True","1","62","0","0"
"AddConverted","154004","","Monochromon's Black Cogwheel","Summon item","True","1","62","0","0"
"AddConverted","154005","","Etemon's sunglass","Summon item","True","1","62","0","0"
"AddConverted","154006","","Emblem of Bravery","Summon item","True","1","62","0","0"
"AddConverted","154007","","Etemon's Mic","Summon item","True","1","62","0","0"
"AddConverted","154008","","Angry Etemon's Mic","Summon item","True","1","62","0","0"
"AddConverted","154009","","Aquilamon's Claw","Summon item","True","1","62","0","0"
"AddConverted","154010","","Mammothmon's Mark","Summon item","True","1","62","0","0"
"AddConverted","154011","","Raremon's Disgusting smell","Summon item","True","1","62","0","0"
"AddConverted","154012","","Ominous Sign","Summon item","True","1","62","0","0"
"AddConverted","154013","","Myotismon's coffin","Summon item","True","1","62","0","0"
"AddConverted","154014","","SkullMeramon's chains","Summon item","True","1","62","0","0"
"AddConverted","154015","","Myotismon's coffin","Summon item","True","1","62","0","0"
"AddConverted","154016","","DarkTyrannomon's Claw","Summon item","True","1","62","0","0"
"AddConverted","154017","","Myotismon's coffin","Summon item","True","1","62","0","0"
"AddConverted","154018","","Groundramon's spiked iron","Summon item","True","1","62","0","0"
"AddConverted","154019","","Okuwamon's nucleus","Summon item","True","1","62","0","0"
"AddConverted","154020","","Symbols of Myotismon","Summon item","True","1","62","0","0"
"AddConverted","154021","","Terrible Darkness","Summon item","True","1","62","0","0"
"AddConverted","154022","","Four Holy Beasts Earring Random Box [Event]","Container item","True","0","170","0","0"
"AddConverted","154023","","Four Holy Beasts Necklace Random Box [Event]","Container item","True","0","170","0","0"
"AddConverted","154024","","Four Holy Beasts Ring Random Box [Event]","Container item","True","0","170","0","0"
"AddConverted","154025","","Reward of Devotion [Gallantmon]","Container item","True","0","170","0","0"
"AddConverted","154026","","Reward of Devotion [SaintGargomon]","Container item","True","0","170","0","0"
"AddConverted","154027","","Reward of Devotion [Sakuyamon]","Container item","True","0","170","0","0"
"AddConverted","154028","","Basic HT Seal Box","Container item","True","0","170","0","0"
"AddConverted","154029","","Basic AT Seal Box","Container item","True","0","170","0","0"
"AddConverted","154030","","Basic HP Seal Box","Container item","True","0","170","0","0"
"AddConverted","154031","","Basic CT Seal Box","Container item","True","0","170","0","0"
"AddConverted","154032","","Basic DS Seal Box","Container item","True","0","170","0","0"
"AddConverted","154033","","Basic EV Seal Box","Container item","True","0","170","0","0"
"AddConverted","154034","","Blessing of Challenge Comprehensive Box","Container item","True","0","170","0","0"
"AddConverted","154035","","Guilmon DigiEgg
Level 5[Champion]","DigiEgg","True","0","177","0","0"
"AddConverted","154036","","Terriermon DigiEgg
Level 5[Champion]","DigiEgg","True","0","177","0","0"
"AddConverted","154037","","Renamon DigiEgg
Level 5[Champion]","DigiEgg","True","0","177","0","0"
"AddConverted","154038","","Level Up Box [Level 40]","Container item","True","0","170","0","0"
"AddConverted","154039","","Level Up Box [Level 50]","Container item","True","0","170","0","0"
"AddConverted","154040","","Level Up Box [Level 60]","Container item","True","0","170","0","0"
"AddConverted","154041","","Level Up Box [Level 70]","Container item","True","0","170","0","0"
"AddConverted","154042","","Level Up Box [Level 80]","Container item","True","0","170","0","0"
"AddConverted","154043","","Level Up Box [Level 90]","Container item","True","0","170","0","0"
"AddConverted","154044","","Level Up Box [Level 100]","Container item","True","0","170","0","0"
"AddConverted","154045","","Level Up Box [Level 110]","Container item","True","0","170","0","0"
"AddConverted","154046","","Level Up Box [Level 120]","Container item","True","0","170","0","0"
"AddConverted","154047","","Level Up Box [Level 130]","Container item","True","0","170","0","0"
"AddConverted","154048","","Level Up Box [Level 140]","Container item","True","0","170","0","0"
"AddConverted","154049","","Attribute Chip Comprehensive Box","Container item","True","0","170","0","0"
"AddConverted","154050","","Tutorial Completion Coins","Event Item","True","0","178","0","0"
"AddConverted","154051","","Grace of Challenge [AT] +50%","Buff item","True","1","63","0","2500274"
"AddConverted","154052","","Grace of Challenge
[HP Max] +50%","Buff item","True","1","63","0","2500276"
"AddConverted","154053","","Grace of Challenge
[DS Max] +50%","Buff item","True","1","63","0","2500277"
"AddConverted","154054","","Grace of Challenge [DE] +50%","Buff item","True","1","63","0","2500275"
"AddConverted","154055","","Grace of Challenge
[EXP] +1000%","Buff item","True","1","63","0","2500117"
"AddConverted","154056","","Grace of Challenge
[Skill Damage] +100%","Buff item","True","1","63","0","2500208"
"AddConverted","154057","","Grace of Challenge
[Critical Damage] +100%","Buff item","True","1","63","0","2500280"
"AddConverted","154060","","Snow crystals","Event Item","True","0","178","0","0"
"AddConverted","154061","","Ice Cubes","Event Item","True","0","178","0","0"
"AddConverted","154062","","2025 New Year
Celebration Seal Box","Container item","True","0","170","0","0"
"AddConverted","154063","","13th Anniversary
Seal Gift Box","Container item","True","0","170","0","0"
"AddConverted","154064","","Cat Pajamas [Marcus]
(30 Days) [Event]","Costume","True","1","26","6","2700183"
"AddConverted","154065","","Cat Pajamas [Thomas]
(30 Days) [Event]","Costume","True","1","26","7","2700183"
"AddConverted","154066","","Cat Pajamas [Yoshino]
(30 Days) [Event]","Costume","True","1","26","8","2700183"
"AddConverted","154067","","Cat Pajamas [Keenan]
(30 Days) [Event]","Costume","True","1","26","9","2700183"
"AddConverted","154068","","Cat Pajamas [Tai]
(30 Days) [Event]","Costume","True","1","26","10","2700183"
"AddConverted","154069","","Cat Pajamas [Mimi]
(30 Days) [Event]","Costume","True","1","26","11","2700183"
"AddConverted","154070","","Cat Pajamas [Matt]
(30 Days) [Event]","Costume","True","1","26","12","2700183"
"AddConverted","154071","","Cat Pajamas [T.K.]
(30 Days) [Event]","Costume","True","1","26","13","2700183"
"AddConverted","154072","","Cat Pajamas [Hikari]
(30 Days) [Event]","Costume","True","1","26","14","2700183"
"AddConverted","154073","","Cat Pajamas [Sora]
(30 Days) [Event]","Costume","True","1","26","15","2700183"
"AddConverted","154074","","Cat Pajamas [Izzy]
(30 Days) [Event]","Costume","True","1","26","16","2700183"
"AddConverted","154075","","Cat Pajamas [Joe]
(30 Days) [Event]","Costume","True","1","26","17","2700183"
"AddConverted","154076","","Cat Pajamas [Takato]
(30 Days) [Event]","Costume","True","1","26","18","2700183"
"AddConverted","154077","","Cat Pajamas [Rika]
(30 Days) [Event]","Costume","True","1","26","19","2700183"
"AddConverted","154078","","Cat Pajamas [Henry]
(30 Days) [Event]","Costume","True","1","26","20","2700183"
"AddConverted","154079","","Cat Pajamas [Jeri]
(30 Days) [Event]","Costume","True","1","26","21","2700183"
"AddConverted","154080","","Cat Pajamas [Ryo]
(30 Days) [Event]","Costume","True","1","26","22","2700183"
"AddConverted","154081","","Cat Pajamas [Hiro]
(30 Days) [Event]","Costume","True","1","26","23","2700183"
"AddConverted","154082","","Cat Pajamas [Ruli]
(30 Days) [Event]","Costume","True","1","26","24","2700183"
"AddConverted","154083","","Cat Pajamas [Kiyoshiro]
(30 Days) [Event]","Costume","True","1","26","25","2700183"
"AddConverted","154084","","Dinosaur Pajamas [Marcus]
(30 Days) [Event]","Costume","True","1","26","6","2700183"
"AddConverted","154085","","Dinosaur Pajamas [Thomas]
(30 Days) [Event]","Costume","True","1","26","7","2700183"
"AddConverted","154086","","Dinosaur Pajamas [Yoshino]
(30 Days) [Event]","Costume","True","1","26","8","2700183"
"AddConverted","154087","","Dinosaur Pajamas [Keenan]
(30 Days) [Event]","Costume","True","1","26","9","2700183"
"AddConverted","154088","","Dinosaur Pajamas [Tai]
(30 Days) [Event]","Costume","True","1","26","10","2700183"
