"ItemId","Name","TypeName","Class","TypeL","TypeS","TypeValue","TypeSection","SkillCode","SocketCount","Overlap","NifFile","ModelNifFile","ModelEffectFile"
"152747","Gungnir","Summon item","8","62","0","0","6200","0","0","999","","Event_Item",""
"152748","Knight's Gift","Container item","10","170","0","0","17000","0","0","3000","","Event_Item",""
"152752","Purple Wing ID Card Exchange Ticket
(30 Days) [Event]","Event Item","8","178","0","0","17800","0","0","999","","Event_Item",""
"152753","Magnetic ID Card - 
Marcus's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","6","0","3406","2100833","0","1","","",""
"152754","Magnetic ID Card - 
Thomas's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","7","0","3407","2100833","0","1","","",""
"152755","Magnetic ID Card - 
Yoshino's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","8","0","3408","2100833","0","1","","",""
"152756","Magnetic ID Card - 
Keenan's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","9","0","3409","2100833","0","1","","",""
"152757","Magnetic ID Card - 
Tai's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","10","0","3410","2100833","0","1","","",""
"152758","Magnetic ID Card - 
Mimi's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","11","0","3411","2100833","0","1","","",""
"152759","Magnetic ID Card - 
Matt's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","12","0","3412","2100833","0","1","","",""
"152760","Magnetic ID Card - 
T.K's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","13","0","3413","2100833","0","1","","",""
"152761","Magnetic ID Card - 
Hikari's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","14","0","3414","2100833","0","1","","",""
"152762","Magnetic ID Card - 
Sora's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","15","0","3415","2100833","0","1","","",""
"152763","Magnetic ID Card - 
Izzy's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","16","0","3416","2100833","0","1","","",""
"152764","Magnetic ID Card - 
Joe's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","17","0","3417","2100833","0","1","","",""
"152765","Magnetic ID Card - 
Takato's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","18","0","3418","2100833","0","1","","",""
"152766","Magnetic ID Card - 
Rika's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","19","0","3419","2100833","0","1","","",""
"152767","Magnetic ID Card - 
Henry's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","20","0","3420","2100833","0","1","","",""
"152768","Magnetic ID Card - 
Jeri's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","21","0","3421","2100833","0","1","","",""
"152769","Magnetic ID Card - 
Ryo's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","22","0","3422","2100833","0","1","","",""
"152770","Magnetic ID Card - 
Hiro's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","23","0","3423","2100833","0","1","","",""
"152771","Magnetic ID Card - 
Ruli's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","24","0","3424","2100833","0","1","","",""
"152772","Magnetic ID Card - 
Kiyoshiro's Purple Wings (30 Day)[Event]","NamePlate Item","8","34","25","0","3425","2100833","0","1","","",""
"152773","Sealed Magnetic ID Card : 
Marcus's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152774","Sealed Magnetic ID Card : 
Thomas's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152775","Sealed Magnetic ID Card : 
Yoshino's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152776","Sealed Magnetic ID Card : 
Keenan's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152777","Sealed Magnetic ID Card : 
Tai's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152778","Sealed Magnetic ID Card : 
Mimi's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152779","Sealed Magnetic ID Card : 
Matt's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152780","Sealed Magnetic ID Card : 
T.K's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152781","Sealed Magnetic ID Card : 
Hikari's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152782","Sealed Magnetic ID Card : 
Sora's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152783","Sealed Magnetic ID Card : 
Izzy's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152784","Sealed Magnetic ID Card : 
Joe's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152785","Sealed Magnetic ID Card : 
Takato's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152786","Sealed Magnetic ID Card : 
Rika's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152787","Sealed Magnetic ID Card : 
Henry's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152788","Sealed Magnetic ID Card : 
Jeri's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152789","Sealed Magnetic ID Card : 
Ryo's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152790","Sealed Magnetic ID Card : 
Hiro's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152791","Sealed Magnetic ID Card : 
Ruli's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152792","Sealed Magnetic ID Card : 
Kiyoshiro's Purple Wings Box (30 Day)[Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152793","Jumping Support Digimon Evolution Item
Random Box","Container item","6","170","0","0","17000","0","0","999","","Event_Item",""
"152794","Jumping Support Attendance Coin","Event Item","8","83","0","0","8300","0","0","3000","","Event_Item",""
"152795","Special Draw Ticket","Summon data Item","8","601","0","0","60100","0","0","999","","Event_Item",""
"152796","Special Draw Ticket Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"152801","Digimon Enhancement Buff [HR/ER] Box","Container item","10","170","0","0","17000","0","0","999","","Event_Item",""
"152883","Special Avatar Voucher","Event Item","8","178","0","0","17800","0","0","999","","Event_Item",""
"152984","Dinosaur Pajamas [Marcus] (7 Days) [Event]","Costume","10","26","6","0","2606","2000097","1","1","costume68","",""
"152985","Dinosaur Pajamas [Thomas] (7 Days) [Event]","Costume","10","26","7","0","2607","2000097","1","1","costume62","",""
"152986","Dinosaur Pajamas [Yoshino] (7 Days) [Event]","Costume","10","26","8","0","2608","2000097","1","1","costume62","",""
"152987","Dinosaur Pajamas [Keenan] (7 Days) [Event]","Costume","10","26","9","0","2609","2000097","1","1","costume62","",""
"152988","Dinosaur Pajamas [Tai] (7 Days) [Event]","Costume","10","26","10","0","2610","2000097","1","1","costume62","",""
"152989","Dinosaur Pajamas [Mimi] (7 Days) [Event]","Costume","10","26","11","0","2611","2000097","1","1","costume62","",""
"152990","Dinosaur Pajamas [Matt] (7 Days) [Event]","Costume","10","26","12","0","2612","2000097","1","1","costume62","",""
"152991","Dinosaur Pajamas [T.K.] (7 Days) [Event]","Costume","10","26","13","0","2613","2000097","1","1","costume62","",""
"152992","Dinosaur Pajamas [Hikari] (7 Days) [Event]","Costume","10","26","14","0","2614","2000097","1","1","costume62","",""
"152993","Dinosaur Pajamas [Sora] (7 Days) [Event]","Costume","10","26","15","0","2615","2000097","1","1","costume62","",""
"152994","Dinosaur Pajamas [Izzy] (7 Days) [Event]","Costume","10","26","16","0","2616","2000097","1","1","costume62","",""
"152995","Dinosaur Pajamas [Joe] (7 Days) [Event]","Costume","10","26","17","0","2617","2000097","1","1","costume62","",""
"152996","Dinosaur Pajamas [Takato] (7 Days) [Event]","Costume","10","26","18","0","2618","2000097","1","1","costume62","",""
"152997","Dinosaur Pajamas [Rika] (7 Days) [Event]","Costume","10","26","19","0","2619","2000097","1","1","costume62","",""
"152998","Dinosaur Pajamas [Henry] (7 Days) [Event]","Costume","10","26","20","0","2620","2000097","1","1","costume62","",""
"152999","Dinosaur Pajamas [Jeri] (7 Days) [Event]","Costume","10","26","21","0","2621","2000097","1","1","costume62","",""
"153000","Dinosaur Pajamas [Ryo] (7 Days) [Event]","Costume","10","26","22","0","2622","2000097","1","1","costume62","",""
"153001","Dinosaur Pajamas [Hiro] (7 Days) [Event]","Costume","10","26","23","0","2623","2000097","1","1","costume62","",""
"153002","Dinosaur Pajamas [Ruli] (7 Days) [Event]","Costume","10","26","24","0","2624","2000097","1","1","costume62","",""
"153003","Dinosaur Pajamas [Kiyoshiro] (7 Days) [Event]","Costume","10","26","25","0","2625","2000097","1","1","costume62","",""
"153004","Duck Pajamas [Marcus] (7 Days) [Event]","Costume","10","26","6","0","2606","2000097","1","1","costume69","",""
"153005","Duck Pajamas [Thomas] (7 Days) [Event]","Costume","10","26","7","0","2607","2000097","1","1","costume63","",""
"153006","Duck Pajamas [Yoshino] (7 Days) [Event]","Costume","10","26","8","0","2608","2000097","1","1","costume63","",""
"153007","Duck Pajamas [Keenan] (7 Days) [Event]","Costume","10","26","9","0","2609","2000097","1","1","costume63","",""
"153008","Duck Pajamas [Tai] (7 Days) [Event]","Costume","10","26","10","0","2610","2000097","1","1","costume63","",""
"153009","Duck Pajamas [Mimi] (7 Days) [Event]","Costume","10","26","11","0","2611","2000097","1","1","costume63","",""
"153010","Duck Pajamas [Matt] (7 Days) [Event]","Costume","10","26","12","0","2612","2000097","1","1","costume63","",""
"153011","Duck Pajamas [T.K.] (7 Days) [Event]","Costume","10","26","13","0","2613","2000097","1","1","costume63","",""
"153012","Duck Pajamas [Hikari] (7 Days) [Event]","Costume","10","26","14","0","2614","2000097","1","1","costume63","",""
"153013","Duck Pajamas [Sora] (7 Days) [Event]","Costume","10","26","15","0","2615","2000097","1","1","costume63","",""
"153014","Duck Pajamas [Izzy] (7 Days) [Event]","Costume","10","26","16","0","2616","2000097","1","1","costume63","",""
"153015","Duck Pajamas [Joe] (7 Days) [Event]","Costume","10","26","17","0","2617","2000097","1","1","costume63","",""
"153016","Duck Pajamas [Takato] (7 Days) [Event]","Costume","10","26","18","0","2618","2000097","1","1","costume63","",""
"153017","Duck Pajamas [Rika] (7 Days) [Event]","Costume","10","26","19","0","2619","2000097","1","1","costume63","",""
"153018","Duck Pajamas [Henry] (7 Days) [Event]","Costume","10","26","20","0","2620","2000097","1","1","costume63","",""
"153019","Duck Pajamas [Jeri] (7 Days) [Event]","Costume","10","26","21","0","2621","2000097","1","1","costume63","",""
"153020","Duck Pajamas [Ryo] (7 Days) [Event]","Costume","10","26","22","0","2622","2000097","1","1","costume63","",""
"153021","Duck Pajamas [Hiro] (7 Days) [Event]","Costume","10","26","23","0","2623","2000097","1","1","costume63","",""
"153022","Duck Pajamas [Ruli] (7 Days) [Event]","Costume","10","26","24","0","2624","2000097","1","1","costume63","",""
"153023","Duck Pajamas [Kiyoshiro] (7 Days) [Event]","Costume","10","26","25","0","2625","2000097","1","1","costume63","",""
"153044","Dinosaur Pajamas : Marcus's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153045","Dinosaur Pajamas : Thomas's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153046","Dinosaur Pajamas : Yoshino's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153047","Dinosaur Pajamas : Keenan's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153048","Dinosaur Pajamas : Tai's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153049","Dinosaur Pajamas : Mimi's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153050","Dinosaur Pajamas : Matt's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153051","Dinosaur Pajamas : T.K.'s
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153052","Dinosaur Pajamas : Hikari's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153053","Dinosaur Pajamas : Sora's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153054","Dinosaur Pajamas : Izzy's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153055","Dinosaur Pajamas : Joe's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153056","Dinosaur Pajamas : Takato's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153057","Dinosaur Pajamas : Rika's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153058","Dinosaur Pajamas : Henry's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153059","Dinosaur Pajamas : Jeri's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153060","Dinosaur Pajamas : Ryo's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153061","Dinosaur Pajamas : Hiro's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153062","Dinosaur Pajamas : Ruli's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153063","Dinosaur Pajamas : Kiyoshiro's
Dinosaur Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153064","Duck Pajamas : Marcus's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153065","Duck Pajamas : Thomas's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153066","Duck Pajamas : Yoshino's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153067","Duck Pajamas : Keenan's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153068","Duck Pajamas : Tai's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153069","Duck Pajamas : Mimi's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153070","Duck Pajamas : Matt's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153071","Duck Pajamas : T.K.'s
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153072","Duck Pajamas : Hikari's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153073","Duck Pajamas : Sora's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153074","Duck Pajamas : Izzy's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153075","Duck Pajamas : Joe's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153076","Duck Pajamas : Takato's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153077","Duck Pajamas : Rika's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153078","Duck Pajamas : Henry's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153079","Duck Pajamas : Jeri's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153080","Duck Pajamas : Ryo's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153081","Duck Pajamas : Hiro's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153082","Duck Pajamas : Ruli's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153083","Duck Pajamas : Kiyoshiro's
Duck Pajamas Box (7 Days) [Event]","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153084","DIGI-Keyring","Material item","4","86","0","0","8600","0","0","999","","",""
"153085","DIGI-Keyring storage box [DA]","Container item","3","170","0","0","17000","0","0","999","","",""
"153086","DIGI-Keyring storage box [DR]","Container item","3","170","0","0","17000","0","0","999","","",""
"153087","DIGI-Keyring storage box [DS]","Container item","3","170","0","0","17000","0","0","999","","",""
"153088","DIGI-Keyring storage box [JT]","Container item","3","170","0","0","17000","0","0","999","","",""
"153089","DIGI-Keyring storage box [ME]","Container item","3","170","0","0","17000","0","0","999","","",""
"153090","DIGI-Keyring storage box [NSO]","Container item","3","170","0","0","17000","0","0","999","","",""
"153091","DIGI-Keyring storage box [NSP]","Container item","3","170","0","0","17000","0","0","999","","",""
"153092","DIGI-Keyring storage box [VB]","Container item","3","170","0","0","17000","0","0","999","","",""
"153093","DIGI-Keyring storage box [WG]","Container item","3","170","0","0","17000","0","0","999","","",""
"153094","DIGI-Keyring storage box [TBD]","Container item","3","170","0","0","17000","0","0","999","","",""
"153095","DIGI-Keyring storage box [UK]","Container item","3","170","0","0","17000","0","0","999","","",""
"153096","13th Anniversary Duck Pajamas: 
Marcus's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153097","13th Anniversary Duck Pajamas: 
Thomas's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153098","13th Anniversary Duck Pajamas: 
Yoshino's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153099","13th Anniversary Duck Pajamas: 
Keenan's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153100","13th Anniversary Duck Pajamas: 
Tai's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153101","13th Anniversary Duck Pajamas: 
Mimi's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153102","13th Anniversary Duck Pajamas: 
Matt's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153103","13th Anniversary Duck Pajamas: 
T.K.'s Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153104","13th Anniversary Duck Pajamas: 
Hikari's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153105","13th Anniversary Duck Pajamas: 
Sora's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153106","13th Anniversary Duck Pajamas: 
Izzy's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153107","13th Anniversary Duck Pajamas: 
Joe's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153108","13th Anniversary Duck Pajamas: 
Takato's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153109","13th Anniversary Duck Pajamas: 
Rika's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153110","13th Anniversary Duck Pajamas: 
Henry's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153111","13th Anniversary Duck Pajamas: 
Jeri's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153112","13th Anniversary Duck Pajamas: 
Ryo's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153113","13th Anniversary Duck Pajamas: 
Hiro's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153114","13th Anniversary Duck Pajamas: 
Ruli's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153115","13th Anniversary Duck Pajamas: 
Kiyoshiro's Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153116","13th Anniversary Worn-out Duck Pajamas: 
Marcus's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153117","13th Anniversary Worn-out Duck Pajamas: 
Thomas's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153118","13th Anniversary Worn-out Duck Pajamas: 
Yoshino's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153119","13th Anniversary Worn-out Duck Pajamas: 
Keenan's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153120","13th Anniversary Worn-out Duck Pajamas: 
Tai's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153121","13th Anniversary Worn-out Duck Pajamas: 
Mimi's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153122","13th Anniversary Worn-out Duck Pajamas: 
Matt's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153123","13th Anniversary Worn-out Duck Pajamas: 
T.K.'s Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153124","13th Anniversary Worn-out Duck Pajamas: 
Hikari's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153125","13th Anniversary Worn-out Duck Pajamas: 
Sora's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153126","13th Anniversary Worn-out Duck Pajamas: 
Izzy's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153127","13th Anniversary Worn-out Duck Pajamas: 
Joe's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153128","13th Anniversary Worn-out Duck Pajamas: 
Takato's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153129","13th Anniversary Worn-out Duck Pajamas: 
Rika's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153130","13th Anniversary Worn-out Duck Pajamas: 
Henry's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153131","13th Anniversary Worn-out Duck Pajamas: 
Jeri's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153132","13th Anniversary Worn-out Duck Pajamas: 
Ryo's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153133","13th Anniversary Worn-out Duck Pajamas: 
Hiro's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153134","13th Anniversary Worn-out Duck Pajamas: 
Ruli's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153135","13th Anniversary Worn-out Duck Pajamas: 
Kiyoshiro's Worn-out Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153136","13th Anniversary Clean Duck Pajamas: 
Marcus's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153137","13th Anniversary Clean Duck Pajamas: 
Thomas's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153138","13th Anniversary Clean Duck Pajamas: 
Yoshino's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153139","13th Anniversary Clean Duck Pajamas: 
Keenan's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153140","13th Anniversary Clean Duck Pajamas: 
Tai's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153141","13th Anniversary Clean Duck Pajamas: 
Mimi's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153142","13th Anniversary Clean Duck Pajamas: 
Matt's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153143","13th Anniversary Clean Duck Pajamas: 
T.K.'s Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153144","13th Anniversary Clean Duck Pajamas: 
Hikari's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153145","13th Anniversary Clean Duck Pajamas: 
Sora's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153146","13th Anniversary Clean Duck Pajamas: 
Izzy's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153147","13th Anniversary Clean Duck Pajamas: 
Joe's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153148","13th Anniversary Clean Duck Pajamas: 
Takato's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153149","13th Anniversary Clean Duck Pajamas: 
Rika's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153150","13th Anniversary Clean Duck Pajamas: 
Henry's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153151","13th Anniversary Clean Duck Pajamas: 
Jeri's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153152","13th Anniversary Clean Duck Pajamas: 
Ryo's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153153","13th Anniversary Clean Duck Pajamas: 
Hiro's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153154","13th Anniversary Clean Duck Pajamas: 
Ruli's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153155","13th Anniversary Clean Duck Pajamas: 
Kiyoshiro's Clean Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153156","13th Anniversary Perfect Duck Pajamas: 
Marcus's Perfect Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153157","13th Anniversary Perfect Duck Pajamas: 
Thomas's Perfect Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153158","13th Anniversary Perfect Duck Pajamas: 
Yoshino's Perfect Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153159","13th Anniversary Perfect Duck Pajamas: 
Keenan's Perfect Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
"153160","13th Anniversary Perfect Duck Pajamas: 
Tai's Perfect Duck Pajama Box","Container item","8","170","0","0","17000","0","0","999","","Event_Item",""
